image,label,review_image,status,person_count,min_conf,max_conf
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01389000ms__f034725.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01389000ms__f034725.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01389000ms__f034725.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01392000ms__f034800.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01392000ms__f034800.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01392000ms__f034800.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01395000ms__f034875.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01395000ms__f034875.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01395000ms__f034875.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01398000ms__f034950.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01398000ms__f034950.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01398000ms__f034950.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01401000ms__f035025.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01401000ms__f035025.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01401000ms__f035025.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01404000ms__f035100.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01404000ms__f035100.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01404000ms__f035100.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01407000ms__f035175.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01407000ms__f035175.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01407000ms__f035175.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01410000ms__f035250.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01410000ms__f035250.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01410000ms__f035250.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01413000ms__f035325.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01413000ms__f035325.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01413000ms__f035325.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01416000ms__f035400.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01416000ms__f035400.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01416000ms__f035400.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01419000ms__f035475.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01419000ms__f035475.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01419000ms__f035475.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01422000ms__f035550.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01422000ms__f035550.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01422000ms__f035550.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01425000ms__f035625.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01425000ms__f035625.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01425000ms__f035625.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01428000ms__f035700.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01428000ms__f035700.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01428000ms__f035700.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01431000ms__f035775.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01431000ms__f035775.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01431000ms__f035775.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01434000ms__f035850.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01434000ms__f035850.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01434000ms__f035850.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01437000ms__f035925.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01437000ms__f035925.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01437000ms__f035925.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01440000ms__f036000.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01440000ms__f036000.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01440000ms__f036000.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01443000ms__f036075.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01443000ms__f036075.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01443000ms__f036075.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01446000ms__f036150.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01446000ms__f036150.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01446000ms__f036150.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01449000ms__f036225.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01449000ms__f036225.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01449000ms__f036225.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01452000ms__f036300.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01452000ms__f036300.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01452000ms__f036300.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01455000ms__f036375.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01455000ms__f036375.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01455000ms__f036375.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01458000ms__f036450.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01458000ms__f036450.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01458000ms__f036450.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01461000ms__f036525.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01461000ms__f036525.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01461000ms__f036525.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01464000ms__f036600.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01464000ms__f036600.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01464000ms__f036600.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01467000ms__f036675.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01467000ms__f036675.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01467000ms__f036675.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01470000ms__f036750.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01470000ms__f036750.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01470000ms__f036750.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01473000ms__f036825.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01473000ms__f036825.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01473000ms__f036825.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01476000ms__f036900.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01476000ms__f036900.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01476000ms__f036900.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01479000ms__f036975.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01479000ms__f036975.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01479000ms__f036975.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01482000ms__f037050.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01482000ms__f037050.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01482000ms__f037050.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01485000ms__f037125.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01485000ms__f037125.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01485000ms__f037125.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01488000ms__f037200.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01488000ms__f037200.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01488000ms__f037200.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01491000ms__f037275.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01491000ms__f037275.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01491000ms__f037275.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01494000ms__f037350.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01494000ms__f037350.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01494000ms__f037350.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01497000ms__f037425.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01497000ms__f037425.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01497000ms__f037425.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01500000ms__f037500.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01500000ms__f037500.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01500000ms__f037500.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01503000ms__f037575.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01503000ms__f037575.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01503000ms__f037575.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01506000ms__f037650.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01506000ms__f037650.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01506000ms__f037650.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01509000ms__f037725.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01509000ms__f037725.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01509000ms__f037725.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01512000ms__f037800.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01512000ms__f037800.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01512000ms__f037800.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01515000ms__f037875.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01515000ms__f037875.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01515000ms__f037875.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01518000ms__f037950.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01518000ms__f037950.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01518000ms__f037950.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01521000ms__f038025.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01521000ms__f038025.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01521000ms__f038025.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01524000ms__f038100.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01524000ms__f038100.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01524000ms__f038100.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01527000ms__f038175.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01527000ms__f038175.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01527000ms__f038175.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01530000ms__f038250.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01530000ms__f038250.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01530000ms__f038250.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01533000ms__f038325.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01533000ms__f038325.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01533000ms__f038325.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01536000ms__f038400.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01536000ms__f038400.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01536000ms__f038400.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01539000ms__f038475.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01539000ms__f038475.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01539000ms__f038475.jpg,ok,0,,
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_night__t01542000ms__f038550.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_night__t01542000ms__f038550.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_night__t01542000ms__f038550.jpg,ok,0,,
